chat_id,chat_name,authorId,full_name,text,createdAt
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,давайте оставим как у вас,2025-11-11 16:09:23
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,мне то какую версию все таки грузить сейчас 🤔,2025-11-11 16:09:09
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"но каталог я не проверял, повторюсь. Т.к. клапаны сняты с производства",2025-11-11 16:08:10
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,это походу как со счетчиками,2025-11-11 16:07:34
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"По тексту диаметр клапана 20, но с фитингами становится 15",2025-11-11 16:07:28
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,не косяк,2025-11-11 16:06:30
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,"ну т.е. так и есть что диаметр клапана 15 , а коннектор больше на диаметр , т. переход это правильно",2025-11-11 16:06:18
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,,2025-11-11 16:04:51
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Это вместо того чтобы убрать в архив..,2025-11-11 16:02:59
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,раз договорились чтоб одинаково и не обновляемся,2025-11-11 16:02:31
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,но я закладываю как у вас,2025-11-11 16:02:19
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,вуаля,2025-11-11 16:02:12
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,,2025-11-11 16:02:06
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,я помню что ставила эту муфту,2025-11-11 13:48:24
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,аа.. ну вот...да,2025-11-11 13:48:14
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Для трубы 32*4,4 тоже она, да. При штуцере НР. 
Только инет до Кортроса отпал походу.",2025-11-11 13:47:37
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,я думала это про переход  на металл,2025-11-11 13:40:18
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,а..да,2025-11-11 13:40:00
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,эта муфта во всех коллекторных группах Кортрос,2025-11-11 13:39:47
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,она же на большой диаметр?,2025-11-11 13:39:43
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Вот.. и дата семейства 30.10. Тогда Рома и поправил. Только сейчас он выложил в Библиотеку, после напоминания.",2025-11-11 13:39:32
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,эта муфта только у нас стобой,2025-11-11 13:39:31
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,ну ок,2025-11-11 13:39:22
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"думаю обновлять. У меня параметр для СО заполнен вручную, т.к. нашел ошибку неделю назад где-то.",2025-11-11 13:36:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,обновлять надо или заново ставить,2025-11-11 13:34:17
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Новая версия муфты. В старой ошибка - не уходила в СО.,2025-11-11 13:32:35
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"""P:\03_БИБЛИОТЕКА\Revit_6_Семейства\05_ВК\Соединительные детали трубопроводов\Резьбовые\АСК_Муфта_Соединит_B-B_Noname (v1.0.3).rfa""",2025-11-11 13:32:35
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Хотя в Инструкции вообще другие данные.,2025-11-11 12:06:40
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Надо сразу в ведомости СО смотреть чтобы в нужное место попадали, чтобы ТХ норм была. А ещё у всех элементов Энергия разный Изготовитель. (ЭНЕРГИЯ, Энергия, Компенсаторы ЭНЕРГИЯ).",2025-11-11 12:04:50
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Скользящие у меня двух версий и так сейчас (v1 и v2). При актуальной v3.,2025-11-11 11:59:52
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,и так штучно тут в чате не поймать,2025-11-11 11:58:27
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Про обновления. Я именно потому и выступаю за то, что надо обновлять всё до актуальных версий библиотеки, т.к. теперь у кого-то одно сделано ( и не планирует обновляться), у кого-то другое. А кто-то только сейчас возьмет новую версию из библиотеки.",2025-11-11 11:58:13
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"я проверю, пока ничего не меняй",2025-11-11 11:57:33
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Вот и при этом те ""косячные"" были нормальными, когда их нам сделали. Вот так работают, когда им некогда.",2025-11-11 11:55:47
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Предположу, что Виталий перестал отвечать только мне.",2025-11-11 11:54:06
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,,2025-11-11 11:53:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"а так БИМ всем говорят, что на семейства 3 дня))",2025-11-11 11:53:12
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,месяц назад,2025-11-11 11:52:56
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,скользящие версии 2 Виталий начал делать в середине октября,2025-11-11 11:52:51
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,смотря как работают новые))),2025-11-11 11:52:34
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,у меня они вчера не поставились корректно,2025-11-11 11:52:23
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,3.0.1 готово,2025-11-11 11:52:14
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,то есть те что расставил Андрей были косячные и по хорошему надо переделывать. Сколько это будет по времени в трудозатратах?,2025-11-11 11:52:05
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,ск.о. ещё в процессе корректировки,2025-11-11 11:51:42
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,я пока вообще перестал обновлять все семейства.,2025-11-11 11:51:38
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"Семейства - сильфиные компенсаторы и скользящие опоры вчера не работали, поэтому Рома и Виталий со вчера проверяли их.",2025-11-11 11:50:59
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,что-то с геометрией для диаметра до 50 и с группой спецификации. Так Роман написал сейчас.,2025-11-11 11:50:42
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"спрашиваю у Андрея, потому что он единственный расставлял их и опоры",2025-11-11 11:50:12
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"сильфонники можно было оставить по старому, или это было некорректно?",2025-11-11 11:49:58
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,поэтому здесь и обсуждаем,2025-11-11 11:49:44
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Семейств сотни. Если говорить про каждое, то во всех секциях будет по-разному",2025-11-11 11:49:32
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,я их еще не ставила,2025-11-11 11:49:23
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef8bf2a-97e4-65fa-baaf-a0423f4d30a4,Артем Ашихмин,"давайте говорить про конкретные семейства. Которые нужно обновлять, а которые нет. При наименьших трудозатратах, так, чтобы все было корректно. С балансировочниками Ридан договорилсь не обновлять. Если сильфоньники были совсем некорректно, давайте их переделывать",2025-11-11 11:48:55
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Артём? 
Помимо компенсатора поменялись скользящие опоры. Глобальная версия 3. Нужно заново размещать, а не обновлять.",2025-11-11 11:48:49
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Виталий игнорит,2025-11-11 11:46:30
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Так обновляем семейства или нет?,2025-11-11 11:46:03
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"Рома прислал ссылку, Виталий подправил семейство, если что писать Виталию",2025-11-11 11:36:08
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"""P:\03_БИБЛИОТЕКА\Revit_6_Семейства\06_ОВ\Компенсаторы\АСК_Компенсатор_Сильфонный_Энергия (v1.0.4).rfa""",2025-11-11 11:35:40
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,буду разбираться,2025-11-01 08:22:23
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,"Спасибо, Андрей все очень подробно..",2025-11-01 08:22:11
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,,2025-10-31 20:33:50
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Роман обновил решетки РОН (глобальная версия поменялась и поэтому обновлять подгрузкой параллельно).
Теперь в типе отдельно выделен параметр RAL.
Для подгрузки решетки с настраиваемым цветом нужно выбрать параметр Материал ""5"", выбрать нужный размер. Затем после подгрузки добавить номер цвета к названию типа, заполнить в типе номер цвета в ячейке параметра RAL.

При этом стандартные цвета решеток оставлены в других номерах материалов. У стандартных материалов (цветов) параметр RAL должен быть пустым, иначе он попишется дважды.
Дополнительно я высказывал пожелание прописать вместо номеров 1...5 конкретные материалы/цвета, но пока решения по этому нет.

Всё касается только отдельных решеток РОН. Со встроенными решетками приходится по-прежнему писать цвет в параметре элемента Комментарий (ячейка Примечание в СО). 
При этом в 3.3.1 есть случай, что в одной строчке два цвета и они сливаются в ""варианты"". Тут решения пока нет.",2025-10-31 20:23:47
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Кстати, напоминаю, что в 3.1.3 APT-R (который снимается с производства) допущена ошибка, что DN15 ставится с подключением 20.",2025-10-30 15:55:28
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"Жесть, как она есть..!!!)",2025-10-30 15:54:22
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Но текст один, т.к. некогда",2025-10-30 15:53:26
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,будет так,2025-10-30 15:52:50
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,🤣,2025-10-30 15:44:53
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,когда нам в графики добавят месяц на составление заявок,2025-10-30 15:44:30
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,будут .. но не скоро,2025-10-30 15:43:48
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,🤣,2025-10-30 15:43:31
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Похоже не будет у нас клапанов.,2025-10-30 15:43:04
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,При составлении заявок прошу учесть требование руководства - нужна отдельная заявка на каждое семейство. Несоответствующие этому требованию заявки будут отменены.,2025-10-30 15:43:03
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,Заявку сделал.,2025-10-30 14:34:56
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Свежая информация по автоматическим балансировочным клапанам Ридан.
Случайно обнаружил на сайте новый каталог от 10.2025.
https://ridan.ru/files/1806/1806790-rche0306_radiatornye_termoreguliatory_i_balansirovocnye_klapany.pdf

И сейчас Ридан подтвердили информацию. 

APT-R (все диам) и AQT-R (для диам 15-32) будет сниматься с производства. 
Вместо них будет APT-R3 (все диам) и AQT-R3 (для диам 15-32). 
(постепенно думаю и AQT-R (диам 40 и более) тоже заменят. 

Для компенсации линейки давлений APT-R3 дополнены клапанами 20-40кПа. 
Настройки похоже такие же как у ASV-PV в С.О.

Настройки AQT и есть ли изменения по ручникам ещё не сверял.",2025-10-30 13:11:19
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,он не удалился,2025-10-30 10:13:30
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,ага,2025-10-30 10:13:21
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"при этом 1.0.1 не удалится из списка, т.к. сидит в группах",2025-10-30 10:05:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"Уточняю, что у кого ещё 1.0.1, то Рома просил обновлять параллельной подгрузкой, а не само семейство, т.к. он там новый параметр добавлял.",2025-10-30 10:04:52
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,"ставим как по расчетам, но следующую версию",2025-10-30 10:03:52
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,ок,2025-10-30 10:03:42
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f04cb5a-c951-6bfe-8f47-04421acbfbde,Ольга Левачева,мы просто говорили про квартирные коллектора,2025-10-30 10:03:16
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1ef90751-4e27-6c22-8ee9-0242a5f5a55b,Елена Яковлева,картинка это пример,2025-10-30 10:01:56
1f092c03-cf28-6d24-9ba8-5d19cbe5d824,Группа ОВ (822-823 кабинет),1f091f38-b0e4-6f22-9c5e-50ebf6510ebb,Андрей Ягуткин,"у кого как по расчету. В офисах есть 1,5. Было даже 2,5 до сведения в общую систему.",2025-10-30 10:01:42
